session_id,customer_id,device_type,start_ts,duration_s,events_count,conv_flag
11486,580,iOS,2025-07-07 22:55:38.652040,847,39,0
11487,580,Android,2025-07-13 18:55:38.652040,800,45,0
11488,580,Web,2025-07-24 09:55:38.652040,231,34,0
11489,580,Android,2025-07-23 19:55:38.652040,1601,32,0
11490,580,Android,2025-07-16 09:55:38.652040,1198,12,0
11491,580,iOS,2025-07-25 09:55:38.652040,535,43,0
11492,580,Android,2025-05-27 20:55:38.652040,1378,23,0
11493,580,iOS,2025-08-09 01:55:38.652040,454,8,0
11494,580,Web,2025-06-29 09:55:38.652040,208,15,0
11495,580,Android,2025-05-22 19:55:38.652040,1560,39,0
11496,580,Android,2025-06-30 00:55:38.652040,1289,32,0
11497,580,Web,2025-05-20 05:55:38.652040,828,22,0
11498,580,Android,2025-07-06 05:55:38.652040,970,43,0
11499,580,Web,2025-07-25 11:55:38.652040,530,45,0
11500,580,Android,2025-07-03 22:55:38.652040,654,20,0
11501,580,Web,2025-05-30 07:55:38.652040,677,18,0
11502,581,Web,2025-06-18 18:55:38.652040,85,33,0
11503,581,iOS,2025-07-12 11:55:38.652040,395,12,0
11504,581,Android,2025-07-25 06:55:38.652040,255,7,1
11505,581,Android,2025-06-03 17:55:38.652040,1214,18,0
11506,581,Web,2025-07-28 08:55:38.652040,259,43,0
11507,581,Android,2025-07-11 11:55:38.652040,175,44,0
11508,581,Android,2025-05-28 13:55:38.652040,1391,9,0
11509,581,Android,2025-07-09 06:55:38.652040,1484,23,0
11510,581,iOS,2025-06-24 13:55:38.652040,768,9,1
11511,581,Web,2025-07-13 21:55:38.652040,1614,19,1
11512,581,Web,2025-08-11 01:55:38.652040,1145,45,0
11513,581,iOS,2025-06-05 06:55:38.652040,829,8,0
11514,581,Android,2025-06-11 11:55:38.652040,1716,5,0
11515,581,Android,2025-05-26 11:55:38.652040,396,43,0
11516,581,Android,2025-07-11 03:55:38.652040,826,48,0
11517,581,Web,2025-06-17 16:55:38.652040,1203,36,1
11518,581,iOS,2025-08-01 00:55:38.652040,694,8,0
11519,581,iOS,2025-06-19 13:55:38.652040,504,7,0
11520,581,Web,2025-07-23 09:55:38.652040,1249,47,0
11521,581,Android,2025-06-07 01:55:38.652040,1497,47,1
11522,581,iOS,2025-08-10 21:55:38.652040,659,43,0
11523,581,Android,2025-05-21 00:55:38.652040,656,5,0
11524,581,iOS,2025-06-03 20:55:38.652040,1143,23,0
11525,581,Android,2025-07-13 04:55:38.652040,1721,21,1
11526,582,iOS,2025-07-29 09:55:38.652040,1337,38,1
11527,582,iOS,2025-06-05 23:55:38.652040,1481,31,0
11528,582,Web,2025-06-26 19:55:38.652040,1586,22,0
11529,582,Web,2025-08-06 12:55:38.652040,1370,3,0
11530,582,Android,2025-07-19 22:55:38.652040,1023,24,0
11531,582,Web,2025-07-15 20:55:38.652040,1701,26,1
11532,582,Android,2025-07-02 00:55:38.652040,738,11,0
11533,582,Android,2025-07-30 07:55:38.652040,1514,6,0
11534,582,iOS,2025-07-22 15:55:38.652040,1555,21,0
11535,582,Android,2025-08-16 17:55:38.652040,1161,27,0
11536,582,iOS,2025-05-21 14:55:38.652040,249,46,0
11537,582,iOS,2025-06-19 08:55:38.652040,507,42,1
11538,582,iOS,2025-07-04 09:55:38.652040,1653,32,0
11539,582,Web,2025-06-19 16:55:38.652040,449,17,0
11540,582,Web,2025-06-04 12:55:38.652040,827,17,1
11541,582,Web,2025-06-26 19:55:38.652040,72,3,0
11542,583,Android,2025-06-13 21:55:38.652040,512,5,0
11543,583,Web,2025-07-05 22:55:38.652040,913,35,0
11544,583,Android,2025-06-30 20:55:38.652040,1628,33,0
11545,583,Web,2025-06-23 04:55:38.652040,756,21,0
11546,583,Web,2025-07-24 04:55:38.652040,1139,5,0
11547,583,Web,2025-07-01 16:55:38.652040,1351,42,0
11548,583,Web,2025-07-16 20:55:38.652040,984,19,0
11549,583,Web,2025-07-19 17:55:38.652040,1502,37,0
11550,583,Android,2025-06-10 11:55:38.652040,1437,6,1
11551,583,Web,2025-08-08 01:55:38.652040,718,35,0
11552,583,Web,2025-07-26 12:55:38.652040,91,3,0
11553,583,Web,2025-06-14 12:55:38.652040,549,48,1
11554,583,Web,2025-06-08 02:55:38.652040,784,24,1
11555,583,Web,2025-07-24 22:55:38.652040,1041,46,0
11556,583,Android,2025-05-31 12:55:38.652040,564,31,0
11557,583,Web,2025-07-17 19:55:38.652040,1743,17,0
11558,583,iOS,2025-06-17 01:55:38.652040,1742,35,1
11559,583,Web,2025-07-02 01:55:38.652040,1724,46,0
11560,583,iOS,2025-06-02 07:55:38.652040,315,18,0
11561,583,iOS,2025-06-20 09:55:38.652040,99,32,0
11562,583,iOS,2025-05-22 16:55:38.652040,114,41,0
11563,583,Android,2025-08-15 17:55:38.652040,686,49,0
11564,583,Android,2025-06-24 06:55:38.652040,825,41,0
11565,583,iOS,2025-06-24 11:55:38.652040,295,21,0
11566,584,Web,2025-05-29 18:55:38.652040,797,47,1
11567,584,Android,2025-07-14 15:55:38.652040,319,19,0
11568,584,Android,2025-07-17 11:55:38.652040,996,49,0
11569,584,iOS,2025-06-17 16:55:38.652040,745,48,0
11570,584,Web,2025-05-19 05:55:38.652040,1372,33,0
11571,584,Android,2025-08-04 21:55:38.652040,213,47,0
11572,584,Web,2025-07-23 05:55:38.652040,1042,41,1
11573,584,Web,2025-08-09 18:55:38.652040,1592,34,0
11574,584,Web,2025-05-30 02:55:38.652040,1279,34,1
11575,584,Web,2025-07-31 14:55:38.652040,672,5,0
11576,584,Web,2025-06-02 00:55:38.652040,1454,9,1
11577,584,iOS,2025-06-06 00:55:38.652040,822,35,0
11578,584,Web,2025-06-04 04:55:38.652040,121,11,0
11579,584,iOS,2025-06-06 21:55:38.652040,1688,36,1
11580,584,Android,2025-06-19 22:55:38.652040,1414,47,0
11581,584,iOS,2025-07-27 23:55:38.652040,1541,49,0
11582,584,Web,2025-06-23 04:55:38.652040,348,13,0
11583,584,Web,2025-08-01 03:55:38.652040,571,13,1
11584,584,iOS,2025-07-06 08:55:38.652040,1336,26,0
11585,584,Android,2025-07-06 23:55:38.652040,361,48,0
11586,584,Web,2025-07-01 04:55:38.652040,1688,33,0
11587,585,Android,2025-06-09 12:55:38.652040,447,23,0
11588,585,Android,2025-07-27 16:55:38.652040,739,7,0
11589,585,Android,2025-08-01 00:55:38.652040,631,48,0
11590,585,Android,2025-05-27 01:55:38.652040,976,36,1
11591,585,Web,2025-06-03 14:55:38.652040,1384,13,0
11592,585,Android,2025-06-08 22:55:38.652040,1715,13,1
11593,585,iOS,2025-06-15 12:55:38.652040,146,46,0
11594,585,Android,2025-07-17 14:55:38.652040,1611,29,0
11595,585,iOS,2025-08-07 23:55:38.652040,155,31,0
11596,585,Android,2025-06-25 13:55:38.652040,1658,46,0
11597,585,iOS,2025-06-23 19:55:38.652040,1003,34,0
11598,585,iOS,2025-08-12 18:55:38.652040,440,36,0
11599,585,Web,2025-06-07 21:55:38.652040,1425,30,0
11600,585,Android,2025-07-25 23:55:38.652040,970,42,0
11601,585,Android,2025-07-03 15:55:38.652040,744,37,0
11602,585,Android,2025-05-28 00:55:38.652040,573,31,0
11603,585,Web,2025-06-15 22:55:38.652040,34,39,0
11604,586,Web,2025-08-05 02:55:38.652040,1478,47,0
11605,586,Android,2025-07-01 10:55:38.652040,200,42,0
11606,586,Android,2025-08-06 18:55:38.652040,555,16,1
11607,586,Web,2025-07-01 03:55:38.652040,901,20,0
11608,586,Web,2025-07-06 00:55:38.652040,1121,33,0
11609,586,iOS,2025-07-22 22:55:38.652040,1575,21,0
11610,586,Android,2025-07-12 01:55:38.652040,950,16,0
11611,586,iOS,2025-05-31 10:55:38.652040,1516,47,0
11612,586,Android,2025-06-20 01:55:38.652040,59,21,0
11613,586,Web,2025-07-14 11:55:38.652040,182,29,0
11614,586,Web,2025-08-06 07:55:38.652040,543,5,0
11615,586,Web,2025-08-09 13:55:38.652040,1234,4,0
11616,586,Web,2025-06-17 14:55:38.652040,637,5,0
11617,586,Android,2025-05-30 07:55:38.652040,312,39,0
11618,586,Web,2025-08-03 15:55:38.652040,886,28,0
11619,586,iOS,2025-06-22 14:55:38.652040,1766,36,1
11620,586,iOS,2025-08-03 13:55:38.652040,859,33,0
11621,586,iOS,2025-08-13 01:55:38.652040,984,20,0
11622,587,Web,2025-07-30 18:55:38.652040,1496,11,0
11623,587,Android,2025-07-21 07:55:38.652040,53,8,1
11624,587,Web,2025-05-20 21:55:38.652040,1722,24,0
11625,587,iOS,2025-08-01 18:55:38.652040,1021,9,0
11626,587,iOS,2025-06-19 13:55:38.652040,632,37,0
11627,587,Android,2025-07-30 19:55:38.652040,1672,46,0
11628,587,Android,2025-05-25 16:55:38.652040,247,36,0
11629,587,iOS,2025-06-21 13:55:38.652040,438,46,0
11630,587,Web,2025-06-02 01:55:38.652040,511,19,0
11631,587,Android,2025-06-18 08:55:38.652040,1194,46,0
11632,587,Android,2025-08-14 22:55:38.652040,59,9,0
11633,587,Web,2025-07-28 00:55:38.652040,1356,41,0
11634,587,Web,2025-08-06 21:55:38.652040,1183,13,0
11635,587,iOS,2025-08-06 04:55:38.652040,150,28,0
11636,587,iOS,2025-08-08 18:55:38.652040,176,20,0
11637,587,iOS,2025-07-10 16:55:38.652040,1616,28,1
11638,587,Android,2025-06-02 17:55:38.652040,971,13,0
11639,587,Android,2025-07-20 12:55:38.652040,1350,6,0
11640,587,Android,2025-07-18 08:55:38.652040,1367,27,0
11641,587,Android,2025-08-15 21:55:38.652040,1239,17,1
11642,587,Android,2025-08-05 19:55:38.652040,770,8,0
11643,587,iOS,2025-06-22 01:55:38.652040,757,46,0
11644,588,iOS,2025-06-30 04:55:38.652040,296,9,0
11645,588,iOS,2025-05-30 23:55:38.652040,209,6,1
11646,588,Android,2025-05-31 09:55:38.652040,945,24,0
11647,588,Web,2025-07-14 06:55:38.652040,1104,24,0
11648,588,iOS,2025-06-08 10:55:38.652040,1644,13,1
11649,588,iOS,2025-07-09 18:55:38.652040,275,45,1
11650,588,iOS,2025-06-07 22:55:38.652040,1653,35,0
11651,588,Web,2025-07-22 06:55:38.652040,1081,14,0
11652,588,Web,2025-08-03 20:55:38.652040,696,36,0
11653,588,iOS,2025-07-05 00:55:38.652040,573,39,0
11654,588,Web,2025-06-13 02:55:38.652040,56,12,0
11655,588,Web,2025-07-03 23:55:38.652040,279,47,0
11656,588,Android,2025-06-20 14:55:38.652040,1064,15,0
11657,588,Android,2025-07-14 03:55:38.652040,1777,12,0
11658,588,iOS,2025-08-03 23:55:38.652040,1692,48,0
11659,588,Web,2025-08-15 21:55:38.652040,1583,13,0
11660,588,iOS,2025-07-18 10:55:38.652040,252,5,0
11661,588,iOS,2025-06-16 06:55:38.652040,1154,44,0
11662,588,Android,2025-05-27 11:55:38.652040,842,49,0
11663,589,Android,2025-06-30 10:55:38.652040,1734,41,1
11664,589,Web,2025-07-23 01:55:38.652040,874,42,0
11665,589,Web,2025-06-21 08:55:38.652040,189,30,0
11666,589,Web,2025-06-09 09:55:38.652040,852,23,1
11667,589,Android,2025-06-14 06:55:38.652040,1490,32,0
11668,589,iOS,2025-05-22 03:55:38.652040,1162,22,1
11669,589,Web,2025-05-23 16:55:38.652040,177,21,1
11670,589,Android,2025-06-03 15:55:38.652040,930,23,1
11671,589,iOS,2025-05-18 23:55:38.652040,95,45,0
11672,589,iOS,2025-06-14 18:55:38.652040,1158,9,0
11673,589,Web,2025-06-18 20:55:38.652040,367,39,0
11674,589,Android,2025-05-23 04:55:38.652040,31,5,0
11675,589,iOS,2025-06-27 10:55:38.652040,1619,30,0
11676,589,Web,2025-06-02 07:55:38.652040,1331,29,0
11677,589,Web,2025-05-20 11:55:38.652040,1303,7,1
11678,589,Web,2025-06-14 16:55:38.652040,1545,28,0
11679,589,Web,2025-06-21 01:55:38.652040,1190,15,0
11680,589,iOS,2025-07-09 12:55:38.652040,1313,14,0
11681,590,Android,2025-08-08 23:55:38.652040,482,4,0
11682,590,Web,2025-06-03 21:55:38.652040,1114,21,0
11683,590,Web,2025-08-05 11:55:38.652040,151,9,0
11684,590,Android,2025-06-08 02:55:38.652040,581,41,0
11685,590,iOS,2025-08-16 10:55:38.652040,212,44,0
11686,590,iOS,2025-07-15 20:55:38.652040,58,31,1
11687,590,Android,2025-06-04 22:55:38.652040,625,43,0
11688,590,Web,2025-07-29 22:55:38.652040,1597,24,0
11689,590,Android,2025-06-22 06:55:38.652040,1386,36,0
11690,590,Web,2025-07-25 11:55:38.652040,64,41,0
11691,590,Android,2025-06-26 15:55:38.652040,1125,22,0
11692,590,Web,2025-07-26 23:55:38.652040,910,27,0
11693,590,iOS,2025-07-19 21:55:38.652040,1563,35,1
11694,590,Web,2025-07-17 08:55:38.652040,376,47,0
11695,590,Android,2025-06-10 06:55:38.652040,676,48,1
11696,590,Web,2025-05-23 19:55:38.652040,331,49,0
11697,590,Android,2025-05-28 19:55:38.652040,934,39,0
11698,590,Android,2025-07-25 10:55:38.652040,878,44,0
11699,590,Android,2025-07-12 18:55:38.652040,944,28,0
11700,590,Web,2025-06-24 12:55:38.652040,488,19,0
11701,590,iOS,2025-05-21 23:55:38.652040,1586,46,0
11702,590,Android,2025-06-08 10:55:38.652040,87,9,0
11703,590,Android,2025-06-04 19:55:38.652040,128,31,0
11704,590,iOS,2025-06-19 21:55:38.652040,1031,28,0
11705,591,iOS,2025-08-08 10:55:38.652040,711,41,0
11706,591,Android,2025-07-29 09:55:38.652040,1793,28,1
11707,591,iOS,2025-07-03 12:55:38.652040,142,19,0
11708,591,iOS,2025-08-12 23:55:38.652040,192,44,0
11709,591,Web,2025-08-13 10:55:38.652040,1120,21,0
11710,591,Web,2025-06-07 19:55:38.652040,1771,8,0
11711,591,Android,2025-07-02 14:55:38.652040,1664,47,1
11712,591,Web,2025-08-06 00:55:38.652040,174,11,0
11713,591,Android,2025-06-26 04:55:38.652040,444,7,0
11714,591,Android,2025-06-17 17:55:38.652040,351,23,0
11715,591,iOS,2025-07-20 02:55:38.652040,1682,9,0
11716,591,Web,2025-05-21 01:55:38.652040,540,26,0
11717,591,Android,2025-06-28 13:55:38.652040,1475,32,0
11718,591,Android,2025-05-27 03:55:38.652040,1515,34,1
11719,592,Android,2025-06-25 12:55:38.652040,298,9,0
11720,592,Android,2025-06-30 18:55:38.652040,257,48,0
11721,592,Web,2025-06-21 03:55:38.652040,535,26,0
11722,592,Android,2025-08-01 18:55:38.652040,1192,15,0
11723,592,Android,2025-07-25 13:55:38.652040,1756,3,0
11724,592,Web,2025-07-23 08:55:38.652040,1594,22,1
11725,592,iOS,2025-06-30 05:55:38.652040,1400,16,0
11726,592,Android,2025-07-14 09:55:38.652040,1322,31,0
11727,592,Web,2025-06-06 03:55:38.652040,692,14,0
11728,592,Web,2025-07-16 01:55:38.652040,1199,10,0
11729,592,Web,2025-07-10 15:55:38.652040,1440,44,0
11730,592,iOS,2025-07-26 04:55:38.652040,397,35,0
11731,592,Android,2025-06-21 04:55:38.652040,619,13,0
11732,592,iOS,2025-06-30 08:55:38.652040,80,42,1
11733,592,iOS,2025-07-12 03:55:38.652040,681,32,0
11734,592,Android,2025-08-13 17:55:38.652040,1651,18,0
11735,592,iOS,2025-07-01 13:55:38.652040,615,13,0
11736,592,Android,2025-08-12 11:55:38.652040,1388,14,0
11737,592,Android,2025-08-10 17:55:38.652040,388,7,0
11738,592,iOS,2025-06-19 17:55:38.652040,815,28,0
11739,593,Web,2025-08-11 04:55:38.652040,962,9,1
11740,593,iOS,2025-06-05 14:55:38.652040,1292,4,0
11741,593,iOS,2025-07-01 19:55:38.652040,119,37,0
11742,593,iOS,2025-05-29 23:55:38.652040,427,19,0
11743,593,Android,2025-07-08 11:55:38.652040,1472,39,0
11744,593,iOS,2025-07-08 13:55:38.652040,425,34,1
11745,593,Android,2025-07-07 12:55:38.652040,735,46,0
11746,593,Web,2025-07-31 12:55:38.652040,1781,22,1
11747,593,Android,2025-06-30 15:55:38.652040,1650,26,1
11748,593,iOS,2025-05-30 20:55:38.652040,1375,45,0
11749,593,Android,2025-06-08 21:55:38.652040,1297,40,0
11750,593,Web,2025-05-21 20:55:38.652040,1293,27,0
11751,593,Android,2025-08-04 14:55:38.652040,1799,5,1
11752,593,iOS,2025-08-15 07:55:38.652040,94,8,0
11753,593,Web,2025-06-23 08:55:38.652040,434,36,0
11754,593,Web,2025-05-28 22:55:38.652040,1390,38,1
11755,593,iOS,2025-07-02 17:55:38.652040,1298,18,0
11756,593,Web,2025-07-04 01:55:38.652040,684,9,0
11757,593,Web,2025-07-27 15:55:38.652040,517,34,0
11758,593,Web,2025-07-22 22:55:38.652040,1200,49,0
11759,593,iOS,2025-05-26 03:55:38.652040,181,48,0
11760,593,Web,2025-05-22 05:55:38.652040,1623,36,0
11761,593,Android,2025-06-20 12:55:38.652040,241,33,0
11762,593,Android,2025-07-22 14:55:38.652040,1693,8,0
11763,594,Web,2025-07-31 09:55:38.652040,1761,9,0
11764,594,Android,2025-06-09 08:55:38.652040,1282,43,0
11765,594,Android,2025-06-04 16:55:38.652040,1190,30,0
11766,594,iOS,2025-08-01 22:55:38.652040,947,19,0
11767,594,iOS,2025-07-29 00:55:38.652040,690,15,0
11768,594,Android,2025-06-29 23:55:38.652040,686,25,0
11769,594,Web,2025-08-10 09:55:38.652040,647,16,0
11770,594,iOS,2025-06-25 23:55:38.652040,861,46,0
11771,594,Android,2025-07-18 07:55:38.652040,1627,39,0
11772,594,iOS,2025-07-17 17:55:38.652040,1065,3,0
11773,594,Web,2025-07-09 23:55:38.652040,1244,29,0
11774,594,Android,2025-06-19 10:55:38.652040,1564,46,0
11775,594,Android,2025-06-26 21:55:38.652040,1083,48,1
11776,594,iOS,2025-06-14 06:55:38.652040,381,7,0
11777,594,iOS,2025-08-14 16:55:38.652040,52,32,0
11778,594,Android,2025-07-11 10:55:38.652040,1756,9,0
11779,595,Web,2025-06-10 12:55:38.652040,197,8,0
11780,595,Android,2025-06-03 14:55:38.652040,1608,13,0
11781,595,iOS,2025-06-27 21:55:38.652040,976,7,0
11782,595,Web,2025-07-05 15:55:38.652040,1104,14,0
11783,595,Web,2025-07-11 21:55:38.652040,1015,24,0
11784,595,Android,2025-06-19 21:55:38.652040,1136,16,0
11785,595,Android,2025-07-31 12:55:38.652040,68,24,1
11786,595,iOS,2025-05-31 23:55:38.652040,1140,24,0
11787,595,Android,2025-06-02 23:55:38.652040,706,31,0
11788,595,iOS,2025-08-05 23:55:38.652040,1222,9,0
11789,595,iOS,2025-08-01 22:55:38.652040,947,4,0
11790,595,Web,2025-07-09 15:55:38.652040,713,32,0
11791,595,Web,2025-07-19 08:55:38.652040,876,10,0
11792,595,iOS,2025-07-08 12:55:38.652040,1248,35,1
11793,595,Android,2025-05-28 20:55:38.652040,804,5,0
11794,595,iOS,2025-07-22 14:55:38.652040,1785,20,0
11795,596,Android,2025-06-18 05:55:38.652040,1360,16,0
11796,596,iOS,2025-07-24 09:55:38.652040,213,36,0
11797,596,Android,2025-05-28 17:55:38.652040,945,28,0
11798,596,Web,2025-05-19 14:55:38.652040,247,39,1
11799,596,Web,2025-07-02 01:55:38.652040,1071,23,0
11800,596,Android,2025-06-20 22:55:38.652040,119,8,0
11801,596,iOS,2025-07-08 00:55:38.652040,622,11,1
11802,596,Web,2025-06-07 03:55:38.652040,781,9,0
11803,596,Web,2025-05-23 21:55:38.652040,1262,29,0
11804,596,iOS,2025-07-31 10:55:38.652040,755,45,0
11805,596,iOS,2025-07-16 13:55:38.652040,537,35,0
11806,596,Web,2025-06-16 13:55:38.652040,36,18,0
11807,596,iOS,2025-07-22 13:55:38.652040,719,21,0
11808,596,Android,2025-08-07 22:55:38.652040,1554,12,0
11809,596,Android,2025-07-27 09:55:38.652040,535,16,1
11810,596,Web,2025-07-21 05:55:38.652040,635,35,0
11811,596,Web,2025-07-05 22:55:38.652040,1467,4,0
11812,596,Android,2025-06-19 05:55:38.652040,1476,49,0
11813,596,Web,2025-07-26 00:55:38.652040,401,40,0
11814,596,Android,2025-06-07 01:55:38.652040,1073,43,0
11815,596,Android,2025-07-09 15:55:38.652040,123,16,0
11816,596,Android,2025-05-26 01:55:38.652040,336,14,1
11817,597,Web,2025-05-20 13:55:38.652040,1743,14,1
11818,597,Android,2025-07-18 05:55:38.652040,88,13,1
11819,597,Web,2025-08-02 00:55:38.652040,1789,40,0
11820,597,Web,2025-07-13 20:55:38.652040,208,23,0
11821,597,Android,2025-05-28 13:55:38.652040,96,36,1
11822,597,iOS,2025-05-22 08:55:38.652040,763,4,0
11823,597,iOS,2025-07-14 17:55:38.652040,418,14,0
11824,597,Android,2025-06-24 12:55:38.652040,490,48,0
11825,597,Android,2025-06-18 16:55:38.652040,1685,40,0
11826,597,Android,2025-06-09 17:55:38.652040,789,17,0
11827,597,Android,2025-06-02 07:55:38.652040,745,40,0
11828,597,Android,2025-07-28 10:55:38.652040,1711,36,0
11829,597,Web,2025-07-17 15:55:38.652040,1336,30,0
11830,597,Android,2025-07-23 09:55:38.652040,805,29,1
11831,597,Android,2025-06-14 13:55:38.652040,954,19,0
11832,597,Web,2025-08-08 02:55:38.652040,303,16,0
11833,597,iOS,2025-06-23 18:55:38.652040,915,48,0
11834,597,iOS,2025-06-05 00:55:38.652040,645,36,1
11835,597,Web,2025-05-21 23:55:38.652040,915,21,0
11836,597,Web,2025-07-24 01:55:38.652040,929,13,1
11837,597,iOS,2025-08-11 13:55:38.652040,1159,10,0
11838,597,iOS,2025-05-20 14:55:38.652040,94,10,0
11839,597,Android,2025-06-06 07:55:38.652040,1158,47,0
11840,597,Android,2025-08-09 20:55:38.652040,984,31,0
11841,597,Android,2025-07-19 02:55:38.652040,649,15,0
11842,597,iOS,2025-08-15 08:55:38.652040,741,21,0
11843,598,iOS,2025-08-03 20:55:38.652040,507,37,0
11844,598,Web,2025-06-05 06:55:38.652040,1593,39,1
11845,598,Android,2025-07-29 20:55:38.652040,1086,39,0
11846,598,iOS,2025-07-02 13:55:38.652040,1588,14,0
11847,598,Android,2025-07-17 01:55:38.652040,398,38,1
11848,598,iOS,2025-07-14 22:55:38.652040,175,9,0
11849,598,Android,2025-07-27 11:55:38.652040,364,32,0
11850,598,Android,2025-06-17 12:55:38.652040,602,45,0
11851,598,Web,2025-07-27 03:55:38.652040,1444,32,0
11852,598,Android,2025-06-05 20:55:38.652040,1469,42,0
11853,598,Android,2025-06-02 23:55:38.652040,1221,23,0
11854,598,Android,2025-06-30 15:55:38.652040,1001,39,1
11855,598,Android,2025-06-18 08:55:38.652040,1725,7,0
11856,598,Web,2025-05-19 00:55:38.652040,1584,18,0
11857,598,Web,2025-08-13 05:55:38.652040,316,41,0
11858,598,Web,2025-07-29 17:55:38.652040,1247,27,0
11859,598,Android,2025-07-20 06:55:38.652040,716,20,0
11860,598,Web,2025-07-13 20:55:38.652040,598,49,0
11861,598,Web,2025-06-05 06:55:38.652040,174,21,1
11862,598,Web,2025-06-09 09:55:38.652040,1460,45,0
11863,599,Web,2025-08-07 02:55:38.652040,826,28,0
11864,599,Android,2025-06-04 14:55:38.652040,251,48,1
11865,599,Android,2025-05-20 16:55:38.652040,1037,44,0
11866,599,iOS,2025-07-31 03:55:38.652040,1185,42,0
11867,599,iOS,2025-07-14 22:55:38.652040,392,22,0
11868,599,Android,2025-07-10 05:55:38.652040,1061,14,0
11869,599,Web,2025-06-19 14:55:38.652040,694,17,1
11870,599,Web,2025-07-19 02:55:38.652040,1346,32,1
11871,599,Web,2025-06-18 07:55:38.652040,1317,39,0
11872,599,iOS,2025-06-08 04:55:38.652040,229,3,0
11873,599,Android,2025-07-06 02:55:38.652040,227,36,0
11874,599,Android,2025-07-18 20:55:38.652040,1706,18,0
11875,599,Web,2025-07-04 03:55:38.652040,747,42,0
11876,599,Web,2025-07-29 01:55:38.652040,1176,25,0
11877,599,iOS,2025-06-20 01:55:38.652040,218,24,0
11878,599,Android,2025-07-09 23:55:38.652040,1288,37,0
11879,599,Android,2025-05-26 13:55:38.652040,422,5,0
11880,599,Android,2025-06-12 19:55:38.652040,588,14,0
11881,599,Web,2025-07-02 12:55:38.652040,462,7,0
11882,600,Android,2025-06-20 08:55:38.652040,1740,42,1
11883,600,Android,2025-06-19 23:55:38.652040,1402,31,0
11884,600,iOS,2025-06-02 22:55:38.652040,941,40,0
11885,600,Web,2025-05-19 11:55:38.652040,1160,20,0
11886,600,Android,2025-07-16 09:55:38.652040,435,21,1
11887,600,iOS,2025-08-10 19:55:38.652040,664,34,0
11888,600,Android,2025-07-15 05:55:38.652040,652,24,0
11889,600,Android,2025-08-06 12:55:38.652040,1512,23,0
11890,600,iOS,2025-05-25 05:55:38.652040,637,9,0
11891,600,Android,2025-06-10 03:55:38.652040,1347,9,0
11892,600,Web,2025-08-01 03:55:38.652040,933,22,1
11893,600,Android,2025-07-11 22:55:38.652040,577,14,0
11894,600,Android,2025-06-23 14:55:38.652040,125,20,0
11895,600,Web,2025-07-05 08:55:38.652040,1334,6,0
11896,600,Android,2025-07-11 23:55:38.652040,209,5,0
11897,600,iOS,2025-08-12 11:55:38.652040,52,42,0
11898,600,iOS,2025-06-12 21:55:38.652040,415,34,0
11899,600,iOS,2025-06-13 06:55:38.652040,1215,29,0
11900,600,Web,2025-06-28 00:55:38.652040,998,4,0
11901,600,Web,2025-07-30 19:55:38.652040,717,32,0
11902,600,iOS,2025-06-13 16:55:38.652040,1143,7,0
11903,600,Web,2025-06-15 04:55:38.652040,1094,49,1
11904,601,Android,2025-07-24 21:55:38.652040,300,29,0
11905,601,Android,2025-07-05 12:55:38.652040,1027,22,1
